Date,DHIAv,DHIMax,DNIAv,DNIMax,GHIAv,GHIMax,CDHIAv,CDHIMax,CDNIAv,CDNIMax,CGHIAv,CGHIMax,DPMin,DPAv,DPMax,WSMin,WSAv,WSMax,RainMin,RainAv,RainMax,RHMin,RHAv,RHMax,TMin,TAv,TMax,PMin,PAv,PMax,year,month,day,Weekday,Weekend,Festive,Q
2016-02-05,77.0,370,101.45833333333333,867,122.75,578,36.208333333333336,106,344.0833333333333,958,227.04166666666666,815,-2.0,1.0833333333333333,5.0,0.4,2.3916666666666666,5.0,0.863,1.1030000000000002,1.402,29.7,65.39166666666668,91.16,3.0,11.458333333333334,22.0,950,959.1666666666666,960,2016,2,5,1,0,0,11370.0
2016-02-06,30.166666666666668,86,379.25,1032,239.66666666666666,853,30.166666666666668,86,379.25,1032,239.66666666666666,853,-10.0,-2.3333333333333335,5.0,0.4,2.3124999999999996,4.4,0.42700000000000005,0.6746666666666666,1.137,14.79,53.97,100.0,6.0,12.25,21.0,960,960.0,960,2016,2,6,0,1,0,12271.0
2016-02-07,65.29166666666667,265,224.08333333333334,1010,199.5,845,30.666666666666668,89,372.6666666666667,1010,237.75,845,-7.0,-3.3333333333333335,1.0,0.6,1.566666666666667,3.5,0.46299999999999997,0.7170000000000001,0.941,13.55,35.018750000000004,48.08,8.0,15.708333333333334,26.0,950,957.9166666666666,960,2016,2,7,0,1,0,11292.83333
2016-02-08,98.875,373,128.625,422,168.91666666666666,594,40.041666666666664,121,345.4583333333333,932,231.625,822,-4.0,-1.4166666666666667,0.0,0.3,2.0916666666666663,5.0,0.8859999999999999,1.0159166666666664,1.133,31.11,43.09791666666666,51.89,10.0,13.333333333333334,16.0,960,960.0,960,2016,2,8,1,0,0,10640.0
2016-02-09,40.458333333333336,234,341.1666666666667,997,233.04166666666666,849,33.875,94,370.4166666666667,997,239.625,849,-6.0,-3.375,0.0,0.1,1.2000000000000004,2.7,0.7,0.765625,0.877,18.62,39.31916666666667,53.19,9.0,13.5,21.0,960,960.0,960,2016,2,9,1,0,0,11495.0
2016-02-10,32.0,91,377.6666666666667,1002,241.375,853,32.0,91,377.6666666666667,1002,241.375,853,-5.0,-2.625,0.0,1.1,2.1374999999999997,4.5,0.695,0.7769999999999998,0.895,14.35,37.49333333333333,55.71,9.0,15.916666666666666,26.0,960,960.0,960,2016,2,10,1,0,0,11852.0
2016-02-11,32.416666666666664,90,378.5833333333333,1009,243.375,860,32.416666666666664,90,378.5833333333333,1009,243.375,860,-5.0,-2.25,1.0,1.2,1.9749999999999996,3.5,0.672,0.7602083333333333,0.873,12.37,35.14666666666667,56.11,9.0,18.125,29.0,950,957.9166666666666,960,2016,2,11,1,0,0,12092.0
2016-02-12,34.125,98,376.5833333333333,995,244.625,861,34.125,98,376.5833333333333,995,244.625,861,-4.0,-1.2916666666666667,3.0,1.0,1.8124999999999998,3.4,0.586,0.7474999999999999,0.938,12.68,32.31583333333332,54.56,14.0,19.75,29.0,960,960.0,960,2016,2,12,1,0,0,11861.0
2016-02-13,43.125,264,348.5833333333333,981,237.66666666666666,859,36.333333333333336,104,367.0,981,243.83333333333334,859,0.0,1.9583333333333333,6.0,0.7,2.35,4.9,0.743,0.9134583333333332,1.127,18.74,45.271666666666654,79.32,12.0,18.5,28.0,950,957.0833333333334,960,2016,2,13,0,1,0,12817.0
2016-02-14,40.041666666666664,175,330.7916666666667,985,236.75,861,34.666666666666664,99,369.0416666666667,985,244.20833333333334,861,-1.0,1.8333333333333333,6.0,1.2,1.7250000000000003,3.0,0.89,1.1045833333333335,1.4140000000000001,15.19,43.634583333333325,78.49,11.0,19.708333333333332,30.0,950,950.0,950,2016,2,14,0,1,0,12249.0
2016-02-15,33.25,92,376.4583333333333,999,248.25,871,33.25,92,376.4583333333333,999,248.25,871,-2.0,-0.25,1.0,0.7,2.4875000000000003,5.1,0.857,0.991875,1.2570000000000001,13.63,31.942916666666672,46.97,14.0,21.208333333333332,31.0,950,950.0,950,2016,2,15,1,0,0,10861.0
2016-02-16,35.166666666666664,98,371.0,987,248.375,871,35.166666666666664,98,371.0,987,248.375,871,0.0,2.1666666666666665,7.0,0.5,1.416666666666667,3.5,0.9059999999999999,1.0545833333333334,1.294,15.38,40.277499999999996,67.05,13.0,20.75,31.0,950,950.0,950,2016,2,16,1,0,0,11592.0
2016-02-17,42.666666666666664,119,340.75,933,241.83333333333334,851,42.666666666666664,119,340.75,933,241.83333333333334,851,7.0,8.791666666666666,11.0,0.6,2.6999999999999997,5.3,1.2009999999999998,1.5234583333333338,1.83,31.25,61.47208333333333,97.69,15.0,20.75,29.0,950,955.4166666666666,960,2016,2,17,1,0,0,11884.0
2016-02-18,47.208333333333336,275,331.5833333333333,1010,240.5,891,34.291666666666664,94,381.0833333333333,1010,254.70833333333334,891,-1.0,5.333333333333333,11.0,1.0,2.8124999999999987,5.8,0.68,0.9566249999999998,1.4140000000000001,14.06,55.86833333333333,100.0,13.0,20.916666666666668,32.0,950,953.3333333333334,960,2016,2,18,1,0,0,11852.0
2016-02-19,37.5,104,365.0833333333333,971,250.16666666666666,874,37.5,104,365.0833333333333,971,250.16666666666666,874,1.0,4.875,11.0,0.8,1.6458333333333337,3.0,0.8,1.2220416666666667,1.7590000000000001,19.0,46.64791666666668,78.16,14.0,21.875,32.0,950,950.8333333333334,960,2016,2,19,1,0,0,11869.0
2016-02-20,90.33333333333333,336,175.125,726,194.54166666666666,743,41.875,115,341.7916666666667,929,244.0,855,7.0,9.125,12.0,0.8,1.679166666666667,3.3,1.6,1.9426666666666665,2.397,24.65,56.74999999999999,86.0,16.0,23.166666666666668,33.0,950,950.0,950,2016,2,20,0,1,0,13068.0
2016-02-21,96.83333333333333,406,117.20833333333333,778,166.45833333333334,678,50.625,147,308.9583333333333,858,236.54166666666666,831,9.0,11.375,15.0,0.5,1.6375000000000002,3.6,2.251,2.936791666666666,3.826,39.54,65.91250000000001,94.19,18.0,22.0,28.0,950,950.0,950,2016,2,21,0,1,0,13214.0
2016-02-22,84.875,384,195.0,891,192.75,841,45.333333333333336,128,330.5,900,243.29166666666666,850,11.0,12.75,15.0,0.1,1.6833333333333333,3.6,1.892,2.888291666666667,3.8360000000000003,38.39,71.29083333333334,100.0,17.0,22.416666666666668,30.0,940,945.8333333333334,950,2016,2,22,1,0,0,9832.0
2016-02-23,30.708333333333332,82,416.9166666666667,1041,269.9166666666667,925,30.708333333333332,82,416.9166666666667,1041,269.9166666666667,925,-9.0,-1.375,10.0,1.0,4.7125,7.6,0.397,0.7625000000000001,1.735,8.81,32.93958333333334,70.76,11.0,21.25,30.0,940,945.0,960,2016,2,23,1,0,0,11012.0
2016-02-24,36.083333333333336,99,384.2083333333333,996,263.9166666666667,908,36.125,99,394.0,996,265.0416666666667,908,-5.0,-2.375,1.0,0.9,3.3666666666666667,5.8,0.595,0.8410833333333332,1.157,20.91,44.88916666666666,72.57,7.0,13.083333333333334,21.0,960,960.0,960,2016,2,24,1,0,0,12112.0
2016-02-25,38.625,105,377.3333333333333,977,261.9583333333333,902,38.625,105,377.3333333333333,977,261.9583333333333,902,-3.0,0.041666666666666664,4.0,0.9,2.3625,5.1,0.705,1.1522083333333335,1.577,19.02,44.19333333333333,81.32,9.0,16.208333333333332,27.0,960,960.0,960,2016,2,25,1,0,0,12192.0
2016-02-26,102.91666666666667,416,133.04166666666666,841,173.25,674,50.791666666666664,141,330.375,893,252.08333333333334,873,5.0,6.041666666666667,7.0,0.5,2.7750000000000004,5.2,1.581,1.9901666666666669,2.5140000000000002,38.4,68.53999999999999,95.53,10.0,15.958333333333334,24.0,960,960.0,960,2016,2,26,1,0,0,12067.0
2016-02-27,76.125,398,24.583333333333332,437,85.875,459,51.833333333333336,145,322.375,888,250.25,868,7.0,9.083333333333334,12.0,0.6,2.870833333333333,4.9,2.211,2.4679166666666665,2.832,40.59,72.75916666666666,100.0,13.0,18.166666666666668,26.0,950,955.4166666666666,960,2016,2,27,0,1,0,12641.0
2016-02-28,78.70833333333333,332,251.04166666666666,842,230.08333333333334,852,53.666666666666664,160,324.0833333333333,853,250.375,861,7.0,9.291666666666666,11.0,0.2,1.3708333333333336,2.6,1.6130000000000002,2.402833333333334,2.658,28.71,64.52208333333333,100.0,15.0,21.041666666666668,30.0,950,950.0,950,2016,2,28,0,1,0,11017.0
2016-02-29,39.125,105,376.5,969,265.8333333333333,910,39.125,105,376.5,969,265.8333333333333,910,3.0,6.916666666666667,12.0,0.4,1.8916666666666666,4.1,1.35,1.6202500000000002,2.19,19.62,51.08291666666668,91.22,16.0,22.916666666666668,32.0,950,950.0,950,2016,2,29,1,0,0,10667.0
2016-03-01,52.75,197,324.0416666666667,892,254.5,880,49.083333333333336,138,338.0833333333333,892,257.2083333333333,880,5.0,8.333333333333334,12.0,0.4,1.9708333333333332,4.0,2.176,2.4533750000000007,2.839,22.16,53.77583333333332,91.25,17.0,23.541666666666668,32.0,950,951.6666666666666,960,2016,3,1,1,0,0,11134.0
2016-03-02,70.41666666666667,331,278.3333333333333,834,245.0,868,61.708333333333336,174,300.5416666666667,834,251.875,868,10.0,11.916666666666666,14.0,0.7,2.0708333333333333,4.3,1.892,2.607541666666667,2.8289999999999997,35.69,67.22125,96.35,17.0,22.541666666666668,31.0,950,954.5833333333334,960,2016,3,2,1,0,0,11923.0
2016-03-03,35.583333333333336,92,400.4583333333333,1009,277.75,942,35.583333333333336,92,400.4583333333333,1009,277.75,942,-3.0,3.9166666666666665,11.0,0.9,2.6750000000000003,5.4,0.932,1.2635416666666668,2.0540000000000003,10.18,40.12333333333331,81.65,17.0,24.833333333333332,35.0,950,950.8333333333334,960,2016,3,3,1,0,0,12409.0
2016-03-04,78.95833333333333,433,261.3333333333333,880,239.75,835,55.958333333333336,141,317.9583333333333,902,261.4583333333333,902,9.0,12.125,16.0,0.4,2.0958333333333337,4.3,1.91,2.142291666666667,2.405,32.09,69.39083333333333,100.0,17.0,22.625,31.0,950,955.0,960,2016,3,4,1,0,0,12456.0
2016-03-05,111.33333333333333,436,63.0,295,141.95833333333334,588,50.5,142,345.125,894,264.6666666666667,899,10.0,11.916666666666666,14.0,0.8,2.245833333333333,3.8,1.798,2.19425,2.612,33.13,67.07874999999999,100.0,16.0,23.083333333333332,32.0,950,950.0,950,2016,3,5,0,1,0,13358.0
2016-03-06,103.04166666666667,441,120.83333333333333,769,178.54166666666666,782,64.625,184,298.7083333333333,843,257.5416666666667,886,8.0,11.166666666666666,14.0,0.7,2.4499999999999997,4.7,2.39,2.7084999999999995,3.236,25.29,63.967083333333335,100.0,16.0,23.75,33.0,950,950.0,950,2016,3,6,0,1,0,13015.0
2016-03-07,85.08333333333333,410,251.79166666666666,1014,241.29166666666666,954,37.375,93,399.375,1017,285.0,964,-8.0,3.0,13.0,0.4,1.6416666666666666,2.7,0.8240000000000001,1.5183333333333335,2.5980000000000003,7.07,39.13833333333334,85.28,18.0,25.083333333333332,35.0,940,943.75,950,2016,3,7,1,0,0,11143.0
2016-03-08,95.58333333333333,351,209.54166666666666,906,231.0,834,48.291666666666664,133,359.5416666666667,951,275.875,937,-1.0,2.5,11.0,0.9,2.1916666666666664,4.0,1.097,1.7374583333333333,2.8289999999999997,14.21,34.68916666666667,76.67,18.0,23.458333333333332,31.0,940,940.0,940,2016,3,8,1,0,0,11420.0
2016-03-09,69.54166666666667,331,72.5,772,104.79166666666667,579,49.166666666666664,133,353.375,903,271.0,913,6.0,8.125,11.0,0.6,3.412499999999999,5.8,1.761,2.30975,2.647,52.97,75.26125,92.24,12.0,16.041666666666668,20.0,940,942.5,950,2016,3,9,1,0,0,11387.0
2016-03-10,56.083333333333336,393,195.66666666666666,958,187.75,941,43.958333333333336,122,372.75,963,279.3333333333333,941,3.0,5.333333333333333,7.0,0.6,1.8541666666666667,3.3,1.499,1.8354166666666665,2.229,37.7,66.84583333333335,86.84,12.0,15.5,22.0,940,949.5833333333334,950,2016,3,10,1,0,0,11310.0
2016-03-11,114.625,428,69.0,457,149.33333333333334,526,36.75,103,394.0,956,280.5833333333333,936,5.0,6.541666666666667,8.0,0.7,3.5,5.8,2.174,2.23625,2.352,42.39,70.85083333333333,94.48,11.0,15.708333333333334,22.0,950,950.0,950,2016,3,11,1,0,0,11322.0
2016-03-12,35.125,90,416.0,1015,293.875,978,35.125,90,416.0,1015,293.875,978,0.0,3.5,6.0,0.9,1.7291666666666667,2.8,0.846,1.2500416666666667,2.251,15.83,48.39000000000001,84.12,11.0,20.208333333333332,31.0,950,950.0,950,2016,3,12,0,1,0,12467.0
2016-03-13,38.75,102,411.6666666666667,1009,297.0416666666667,987,38.75,102,411.6666666666667,1009,297.0416666666667,987,-3.0,1.2083333333333333,5.0,0.3,2.3999999999999995,4.5,0.642,0.7927083333333332,0.938,10.77,34.04500000000001,55.98,15.0,23.208333333333332,34.0,950,950.0,950,2016,3,13,0,1,0,12558.0
2016-03-14,76.125,353,324.3333333333333,1003,272.5416666666667,932,41.25,109,406.5416666666667,1012,298.75,994,-5.0,0.08333333333333333,7.0,0.8,1.6291666666666667,2.7,0.462,0.7816666666666664,1.278,8.67,28.417083333333338,44.85,15.0,24.708333333333332,36.0,950,950.0,950,2016,3,14,1,0,0,11384.0
2016-03-15,119.25,438,164.33333333333334,670,221.79166666666666,790,52.0,139,365.625,934,288.0833333333333,961,0.0,3.5833333333333335,8.0,0.3,2.2624999999999997,4.9,1.198,1.3906666666666665,1.784,11.75,33.355000000000004,48.21,18.0,25.75,36.0,950,950.0,950,2016,3,15,1,0,0,11429.0
2016-03-16,125.91666666666667,462,63.0,380,161.08333333333334,585,57.333333333333336,153,343.5,888,281.5416666666667,941,7.0,10.291666666666666,14.0,0.5,1.2249999999999999,2.4,1.855,2.109666666666667,2.45,37.05,57.03666666666666,83.55,19.0,22.875,29.0,950,950.0,950,2016,3,16,1,0,0,11879.0
2016-03-17,95.08333333333333,368,236.54166666666666,968,254.54166666666666,909,40.041666666666664,100,390.6666666666667,979,292.125,970,5.0,9.541666666666666,13.0,0.2,1.0625,2.4,1.715,2.1406250000000004,3.182,23.15,58.37875,83.91,18.0,22.875,31.0,950,950.0,950,2016,3,17,1,0,0,11873.0
2016-03-18,77.08333333333333,435,282.7916666666667,940,249.83333333333334,951,45.041666666666664,125,371.1666666666667,940,286.25,951,9.0,11.5,17.0,0.8,1.8875,3.5,2.4090000000000003,2.847958333333334,3.489,26.2,61.027499999999996,100.0,17.0,24.583333333333332,34.0,940,947.5,950,2016,3,18,1,0,0,12259.0
2016-03-19,80.125,372,11.208333333333334,184,84.29166666666667,402,85.16666666666667,233,271.1666666666667,768,271.375,911,6.0,10.541666666666666,17.0,1.6,3.3541666666666665,5.8,2.483,3.034791666666667,3.778,68.23,85.99208333333335,100.0,12.0,16.291666666666668,20.0,950,952.0833333333334,960,2016,3,19,0,1,0,12863.0
2016-03-20,121.75,460,50.541666666666664,252,147.58333333333334,649,58.375,153,353.6666666666667,918,293.125,971,0.0,2.0,6.0,0.8,2.329166666666666,3.6,1.004,1.6344166666666666,2.439,33.76,60.4425,87.3,9.0,13.5,20.0,960,960.0,960,2016,3,20,0,1,0,12231.75
2016-03-21,46.458333333333336,119,392.2916666666667,972,302.6666666666667,997,46.458333333333336,119,392.2916666666667,972,302.6666666666667,997,0.0,1.2083333333333333,4.0,0.9,2.8041666666666667,5.0,0.976,1.1103750000000001,1.327,26.27,53.988333333333344,78.87,7.0,14.958333333333334,24.0,960,960.0,960,2016,3,21,1,0,1,10519.8125
2016-03-22,43.208333333333336,111,398.125,978,303.4166666666667,997,43.208333333333336,111,398.125,978,303.4166666666667,997,3.0,5.25,10.0,0.8,1.9666666666666668,4.3,1.079,1.4088333333333332,1.876,19.57,53.42541666666667,84.57,11.0,20.666666666666668,32.0,950,950.4166666666666,960,2016,3,22,1,0,0,11149.0
2016-03-23,41.375,102,395.3333333333333,983,302.6666666666667,995,41.375,102,395.3333333333333,983,302.6666666666667,995,3.0,6.666666666666667,10.0,0.8,2.229166666666667,4.4,1.473,1.8347499999999999,2.372,15.52,43.900416666666665,81.78,16.0,25.625,36.0,940,947.9166666666666,950,2016,3,23,1,0,0,11727.0
2016-03-24,43.333333333333336,108,403.4166666666667,991,309.3333333333333,1013,43.333333333333336,108,403.4166666666667,991,309.3333333333333,1013,-7.0,-0.8333333333333334,9.0,0.6,4.316666666666667,7.8,0.935,1.2145416666666666,2.056,14.63,32.29833333333333,57.27,14.0,20.458333333333332,28.0,950,950.0,950,2016,3,24,1,0,0,11771.0
2016-03-25,70.66666666666667,384,331.9583333333333,971,289.9166666666667,1001,45.416666666666664,113,393.5416666666667,971,305.9166666666667,1001,1.0,2.8333333333333335,8.0,0.6,2.2958333333333334,4.7,1.242,1.4983333333333333,1.719,19.4,45.75083333333333,75.94,11.0,19.666666666666668,30.0,940,949.1666666666666,950,2016,3,25,1,0,0,11424.0
2016-03-26,134.375,472,128.75,434,223.5,805,50.291666666666664,128,374.9166666666667,942,301.3333333333333,988,5.0,7.25,10.0,0.3,1.291666666666667,3.1,1.508,1.7915,2.1630000000000003,24.85,52.99583333333333,76.38,16.0,21.625,30.0,950,950.0,950,2016,3,26,0,1,0,12524.0
2016-03-27,57.125,224,322.6666666666667,969,288.4583333333333,1000,49.125,140,381.875,969,305.25,1000,0.0,5.875,13.0,0.4,2.275,5.3,1.0,1.7283749999999998,3.242,14.42,46.83166666666665,86.09,16.0,23.541666666666668,34.0,950,951.25,960,2016,3,27,0,1,0,11207.0
2016-03-28,54.541666666666664,199,23.333333333333332,392,59.166666666666664,207,55.291666666666664,135,353.4583333333333,914,297.7916666666667,979,10.0,13.708333333333334,16.0,1.3,3.0500000000000003,4.9,2.137,2.674,3.3,34.28,75.41125,100.0,17.0,22.75,31.0,950,950.0,950,2016,3,28,1,0,0,10272.0
2016-03-29,107.70833333333333,470,168.04166666666666,980,228.66666666666666,996,41.833333333333336,109,408.6666666666667,983,313.0416666666667,1016,2.0,8.541666666666666,15.0,0.1,1.491666666666667,3.2,1.3619999999999999,1.7518749999999994,2.301,15.95,56.85833333333333,100.0,16.0,23.875,34.0,950,950.0,950,2016,3,29,1,0,0,10721.0
2016-03-30,108.0,475,51.5,414,145.25,721,39.75,97,402.0,972,309.125,998,-3.0,4.708333333333333,11.0,0.3,1.5791666666666666,3.0,1.525,2.2324999999999995,3.096,12.85,38.90166666666667,76.17,19.0,24.708333333333332,33.0,940,945.8333333333334,950,2016,3,30,1,0,0,11383.0
2016-03-31,82.79166666666667,436,162.20833333333334,949,180.25,868,41.166666666666664,114,400.375,969,309.625,1001,1.0,5.916666666666667,9.0,0.7,1.908333333333333,3.9,1.53,2.150416666666667,2.887,15.39,36.99458333333333,55.8,19.0,26.5,35.0,940,942.0833333333334,950,2016,3,31,1,0,0,12037.0
2016-04-01,79.75,430,280.25,966,275.0,987,44.625,117,393.75,968,312.3333333333333,1011,3.0,4.708333333333333,7.0,1.2,3.916666666666666,6.6,1.369,1.8797500000000003,2.428,19.2,40.89208333333333,67.14,15.0,23.125,32.0,940,947.5,960,2016,4,1,1,0,0,11587.0
2016-04-02,136.04166666666666,478,133.33333333333334,707,218.5,729,87.20833333333333,252,298.6666666666667,779,296.7083333333333,965,3.0,4.083333333333333,6.0,0.6,2.4083333333333328,3.5,1.825,1.981583333333333,2.173,33.39,57.626666666666665,81.97,12.0,16.416666666666668,23.0,960,960.0,960,2016,4,2,0,1,0,12661.0
2016-04-03,58.375,149,367.3333333333333,915,310.875,1007,58.375,149,367.3333333333333,915,310.875,1007,2.0,2.6666666666666665,5.0,0.8,2.2041666666666666,4.4,1.2830000000000001,1.618125,1.975,23.57,46.74625,68.5,11.0,18.708333333333332,28.0,950,957.5,960,2016,4,3,0,1,0,11996.0
2016-04-04,49.708333333333336,127,391.7083333333333,950,317.2083333333333,1021,49.708333333333336,127,391.7083333333333,950,317.2083333333333,1021,2.0,4.541666666666667,8.0,0.7,1.9749999999999999,4.0,1.284,1.4685,1.781,19.68,46.70250000000001,73.73,13.0,21.375,31.0,950,956.6666666666666,960,2016,4,4,1,0,0,11198.0
2016-04-05,57.0,146,365.5416666666667,909,309.8333333333333,1002,57.0,146,365.5416666666667,909,309.8333333333333,1002,8.0,9.041666666666666,11.0,0.7,2.795833333333334,5.6,1.5390000000000001,1.9517083333333332,2.501,26.11,56.21041666666667,87.17,15.0,23.0,33.0,950,955.0,960,2016,4,5,1,0,0,11882.0
2016-04-06,129.41666666666666,495,154.83333333333334,850,238.25,818,61.041666666666664,159,350.625,871,305.5833333333333,982,5.0,8.666666666666666,11.0,0.1,2.1875000000000004,5.5,1.854,2.4223333333333343,2.9819999999999998,23.8,52.41833333333333,80.53,17.0,23.416666666666668,32.0,950,952.0833333333334,960,2016,4,6,1,0,0,11947.0
2016-04-07,141.91666666666666,489,103.79166666666667,501,216.04166666666666,746,77.41666666666667,203,312.7916666666667,808,299.375,969,10.0,11.708333333333334,14.0,0.3,1.6875000000000002,3.8,2.508,2.730083333333333,3.002,34.55,62.90916666666664,86.26,18.0,23.333333333333332,31.0,950,950.0,950,2016,4,7,1,0,0,12349.0
2016-04-08,100.125,464,12.666666666666666,88,110.58333333333333,542,109.54166666666667,318,229.5,698,282.2083333333333,932,14.0,15.166666666666666,17.0,0.2,2.9500000000000006,5.0,3.141,3.7863749999999996,4.442,50.72,78.56666666666665,100.0,19.0,22.958333333333332,29.0,950,950.0,950,2016,4,8,1,0,0,11957.0
2016-04-09,123.83333333333333,466,71.875,472,159.125,597,73.45833333333333,190,317.1666666666667,828,299.75,970,12.0,14.333333333333334,16.0,1.8,3.0375,4.2,3.083,3.3004583333333337,3.7760000000000002,37.01,73.23625,100.0,17.0,23.708333333333332,32.0,950,950.0,950,2016,4,9,0,1,0,12466.0
2016-04-10,129.20833333333334,477,130.375,523,222.625,826,78.41666666666667,243,309.875,842,300.5833333333333,981,8.0,12.583333333333334,15.0,0.9,2.270833333333333,3.6,2.738,3.254916666666666,3.813,22.46,60.715833333333336,100.0,18.0,26.333333333333332,36.0,950,950.0,950,2016,4,10,0,1,0,11859.0
2016-04-11,131.91666666666666,431,185.08333333333334,605,261.5,846,70.04166666666667,190,332.0,849,305.375,982,8.0,10.916666666666666,15.0,0.4,2.6374999999999997,5.1,2.261,3.0139166666666664,3.595,23.03,50.02,82.35,19.0,27.0,36.0,950,950.0,950,2016,4,11,1,0,0,10970.0
2016-04-12,140.70833333333334,499,71.45833333333333,317,185.29166666666666,716,76.875,205,315.2916666666667,799,301.9166666666667,967,13.0,15.0,18.0,0.1,1.9416666666666664,3.8,3.1489999999999996,3.349250000000001,3.577,33.78,64.39083333333332,92.3,22.0,26.25,34.0,950,950.0,950,2016,4,12,1,0,0,11799.0
2016-04-13,138.04166666666666,503,54.125,414,170.79166666666666,648,79.625,246,307.3333333333333,830,304.25,983,12.0,14.583333333333334,17.0,0.9,2.5250000000000004,5.0,2.485,2.7762083333333334,3.0269999999999997,42.75,73.22833333333332,99.17,19.0,23.875,30.0,950,950.0,950,2016,4,13,1,0,0,11656.0
2016-04-14,118.20833333333333,505,149.33333333333334,781,217.25,861,76.45833333333333,187,315.25,843,305.75,987,12.0,13.916666666666666,15.0,0.4,2.275,4.4,2.45,2.8242499999999997,3.35,37.3,71.20708333333336,100.0,17.0,23.708333333333332,32.0,950,950.0,950,2016,4,14,1,0,0,12142.0
2016-04-15,143.25,489,51.208333333333336,309,177.0,608,64.25,164,349.5833333333333,879,313.6666666666667,1001,12.0,14.458333333333334,18.0,1.1,2.3708333333333336,3.7,1.9269999999999998,2.5615416666666664,2.8360000000000003,31.81,70.03458333333333,100.0,18.0,24.875,34.0,940,946.6666666666666,950,2016,4,15,1,0,0,11847.0
2016-04-16,78.125,300,317.9166666666667,919,313.5416666666667,1045,63.666666666666664,158,374.4166666666667,919,328.7916666666667,1045,-1.0,6.416666666666667,16.0,0.4,2.279166666666667,4.2,0.836,1.2633333333333334,1.8659999999999999,11.25,45.11208333333334,94.22,18.0,25.958333333333332,36.0,940,943.75,950,2016,4,16,0,1,0,12900.0
2016-04-17,52.041666666666664,129,391.3333333333333,948,328.1666666666667,1038,52.041666666666664,129,391.3333333333333,948,328.1666666666667,1038,0.0,6.916666666666667,17.0,0.8,2.3000000000000003,4.9,0.9079999999999999,1.882291666666667,3.783,12.52,45.19083333333333,92.75,18.0,26.5,36.0,950,950.0,950,2016,4,17,0,1,0,12306.0
2016-04-18,89.29166666666667,358,263.9583333333333,882,291.75,1009,75.33333333333333,214,312.0416666666667,882,310.0833333333333,1009,9.0,15.166666666666666,20.0,0.1,2.5875,5.2,1.995,3.2628749999999997,4.689,22.61,69.74916666666667,100.0,19.0,26.375,37.0,950,950.0,950,2016,4,18,1,0,0,11350.0
2016-04-19,98.20833333333333,421,173.875,862,237.79166666666666,990,67.04166666666667,170,341.7083333333333,862,311.2083333333333,990,14.0,16.416666666666668,19.0,0.6,3.1500000000000004,5.0,2.5839999999999996,3.4081666666666677,4.043,38.71,74.20916666666668,100.0,20.0,25.458333333333332,33.0,950,950.0,950,2016,4,19,1,0,0,11654.0
2016-04-20,110.5,510,118.875,802,199.5,845,80.04166666666667,215,310.5,832,308.5416666666667,988,14.0,15.625,18.0,0.2,2.2333333333333334,3.8,2.594,3.2072083333333334,4.096,41.84,74.58916666666667,100.0,19.0,24.583333333333332,32.0,950,950.0,950,2016,4,20,1,0,0,12259.0
2016-04-21,58.666666666666664,149,374.9166666666667,904,324.125,1022,58.666666666666664,149,374.9166666666667,904,324.125,1022,11.0,14.083333333333334,17.0,0.4,1.9000000000000004,3.7,2.0540000000000003,2.465083333333333,2.935,32.13,66.335,100.0,19.0,25.541666666666668,33.0,950,950.0,950,2016,4,21,1,0,0,12390.0
2016-04-22,93.83333333333333,429,186.95833333333334,869,242.54166666666666,1004,70.375,191,338.125,869,316.0833333333333,1004,13.0,15.5,17.0,0.1,1.804166666666667,3.8,2.719,3.046583333333333,3.35,40.57,76.36,100.0,19.0,24.083333333333332,31.0,950,950.8333333333334,960,2016,4,22,1,0,0,11843.0
2016-04-23,133.625,511,84.16666666666667,531,192.29166666666666,701,86.25,207,296.2083333333333,811,307.3333333333333,983,14.0,16.0,18.0,1.0,2.254166666666667,4.0,3.318,3.626375,4.163,45.44,81.77333333333333,100.0,19.0,23.0,30.0,950,950.0,950,2016,4,23,0,1,0,12764.0
2016-04-24,53.75,130,380.6666666666667,911,325.25,1019,54.166666666666664,130,380.0833333333333,911,325.4583333333333,1019,8.0,12.083333333333334,16.0,0.9,1.9125000000000003,3.1,2.174,2.7147500000000004,3.248,26.44,62.175416666666685,100.0,17.0,25.0,34.0,950,950.0,950,2016,4,24,0,1,0,12715.0
2016-04-25,55.458333333333336,134,382.5,933,328.5416666666667,1033,55.458333333333336,134,382.5,933,328.5416666666667,1033,8.0,11.25,16.0,1.1,2.1208333333333336,3.4,1.868,2.3589583333333333,3.138,21.21,50.306250000000006,81.47,19.0,27.875,37.0,940,945.8333333333334,950,2016,4,25,1,0,0,11439.0
2016-04-26,63.541666666666664,236,359.8333333333333,923,328.2916666666667,1046,57.083333333333336,142,392.7083333333333,923,335.5,1046,2.0,7.25,15.0,1.0,2.2708333333333335,3.7,1.32,1.5536250000000003,2.255,12.99,40.962916666666665,81.03,20.0,28.0,38.0,940,940.0,940,2016,4,26,1,0,0,11912.0
2016-04-27,61.416666666666664,155,389.8333333333333,927,338.875,1057,61.416666666666664,155,389.8333333333333,927,338.875,1057,0.0,4.541666666666667,13.0,1.0,3.329166666666667,6.7,0.9229999999999999,1.3129166666666665,2.24,14.29,35.43625,73.39,20.0,26.166666666666668,35.0,940,945.4166666666666,950,2016,4,27,1,0,0,12127.0
